Item ID,Item meta,Has NBT,Display Name
3244,5,false,Lime Wool Slab
3244,6,false,Pink Wool Slab
3244,7,false,Gray Wool Slab
3245,0,false,Light Gray Wool Slab
3245,1,false,Cyan Wool Slab
3245,2,false,Purple Wool Slab
3245,3,false,Blue Wool Slab
3245,4,false,Brown Wool Slab
3245,5,false,Green Wool Slab
3245,6,false,Red Wool Slab
3245,7,false,Black Wool Slab
3246,0,false,tile.tconstruct.tank.air.name
3247,0,false,SDX
3249,0,false,Casting Channel
3250,0,false,Wooden Rail
3251,0,false,Eucalyptus Wood
3251,1,false,Sakura Wood
3251,2,false,Ghostwood
3251,3,false,Hopseed Wood
3252,0,false,tile.door.redwood.name
3253,0,false,Cloud
3253,1,false,Dark Cloud
3253,2,false,Ash Cloud
3253,3,false,Sulfur Cloud
3254,0,false,Saguaro Cactus
3255,12,false,Blightberry Bush
3255,13,false,Duskberry Bush
3255,14,false,Skyberry Bush
3255,15,false,Stingberry Bush
3256,0,false,Redwood Sapling
3256,1,false,Eucalyptus Sapling
3256,2,false,Hopseed Sapling
3256,3,false,Sakura Sapling
3256,4,false,Ghostwood Sapling
3256,5,false,Blood Sapling
3256,6,false,Darkwood Sapling
3256,7,false,Fusewood Sapling
3257,12,false,Raspberry Bush
3257,13,false,Blueberry Bush
3257,14,false,Blackberry Bush
3257,15,false,Maloberry Bush
3258,0,false,Sakura Leaves
3258,1,false,Ghostwood Leaves
3258,2,false,Bloodleaves
3258,3,false,Willow Leaves
3259,0,false,Redwood Leaves
3259,1,false,Eucalyptus Leaves
3259,2,false,Hopseed Leaves
3260,0,false,tile.null.name
3261,0,false,Redwood Bark
3261,1,false,Redwood
3261,2,false,Redwood Root
3262,0,false,Eucalyptus Planks
3262,1,false,Sakura Planks
3262,2,false,Ghostwood Planks
3262,3,false,Redwood Planks
3262,4,false,Bloodwood Planks
3262,5,false,Hopseed Planks
3262,6,false,Maple Planks
3262,7,false,Silverbell Planks
3262,8,false,Amaranth Planks
3262,9,false,Tigerwood Planks
3262,10,false,Willow Planks
3262,11,false,Darkwood Planks
3262,12,false,Fusewood Planks
3263,0,false,Bloodwood
3264,0,false,tile.door.eucalyptus.name
3265,0,false,tile.door.hopseed.name
3266,0,false,tile.door.sakura.name
3267,0,false,tile.door.ghostwood.name
3268,0,false,tile.door.bloodwood.name
3269,0,false,tile.door.redwoodbark.name
3270,0,false,Green Glowshroom
3270,1,false,Purple Glowshroom
3270,2,false,Blue Glowshroom
3271,0,false,Darkwood
3271,1,false,Fusewood
3272,0,false,Darkwood Leaves
3272,1,false,Darkwood Leaves
3272,2,false,Darkwood Leaves
3272,3,false,Fusewood Leaves
3273,0,false,tile.blueGlowshroom.name
3274,0,false,tile.greenGlowshroom.name
3275,0,false,tile.purpleGlowshroom.name
3277,0,false,Maple Wood
3277,1,false,Silverbell Wood
3277,2,false,Amaranth Wood
3277,3,false,Tiger Wood
3278,0,false,Maple Leaves
3278,1,false,Silverbell Leaves
3278,2,false,Amaranth Leaves
3278,3,false,Tiger Leaves
3279,0,false,Maple Sapling
3279,1,false,Silverbell Sapling
3279,2,false,Amaranth Sapling
3279,3,false,Tigerwood Sapling
3279,4,false,Willow Sapling
3280,0,false,Willow Wood
3281,0,false,Bluebells
3282,0,false,Thornvines
3283,0,false,Crafting Table
3284,0,false,Bookshelf
3285,0,false,Fence
3285,1,false,Fence
3285,2,false,Fence
3285,3,false,Fence
3285,4,false,Fence
3285,5,false,Fence
3285,6,false,Fence
3285,7,false,Fence
3285,8,false,Fence
3285,9,false,Fence
3285,10,false,Fence
3285,11,false,Fence
3285,12,false,Fence
3286,0,false,Topiary Grass
3286,1,false,Bluegrass
3286,2,false,Autumnal Grass
3287,0,false,Topiary Grass Slab
3287,1,false,Bluegrass Slab
3287,2,false,Autumnal Grass Slab
3288,0,false,Eucalyptus Slab
3288,1,false,Sakura Slab
3288,2,false,Ghostwood Slab
3288,3,false,Redwood Slab
3288,4,false,Blood Slab
3288,5,false,Hopseed Slab
3288,6,false,Maple Slab
3288,7,false,Silverbell Slab
3289,0,false,Amaranth Slab
3289,1,false,Tigerwood Slab
3289,2,false,Willow Slab
3289,3,false,Darkwood Slab
3289,4,false,Fusewood Slab
3291,0,false,Eucalyptus Stairs
3292,0,false,Sakura Stairs
3293,0,false,Ghostwood Stairs
3294,0,false,Redwood Stairs
3295,0,false,Blood Stairs
3296,0,false,Hopseed Stairs
3297,0,false,Maple Stairs
3298,0,false,Amaranth Stairs
3299,0,false,Silverbell Stairs
3300,0,false,Tigerwood Stairs
3301,0,false,Willow Stairs
3302,0,false,Darkwood Stairs
3303,0,false,Fusewood Stairs
3304,0,false,Eucalyptus Pressure Plate
3305,0,false,Sakura Pressure Plate
3306,0,false,Ghostwood Pressure Plate
3307,0,false,Redwood Pressure Plate
3308,0,false,Blood Pressure Plate
3309,0,false,Hopseed Pressure Plate
3310,0,false,Maple Pressure Plate
3311,0,false,Amaranth Pressure Plate
3312,0,false,Silverbell Pressure Plate
3313,0,false,Tigerwood Pressure Plate
3314,0,false,Willow Pressure Plate
3315,0,false,Darkwood Pressure Plate
3316,0,false,Fusewood Pressure Plate
3317,0,false,Eucalyptus Trapdoor
3318,0,false,Sakura Trapdoor
3319,0,false,Ghostwood Trapdoor
3320,0,false,Redwood Trapdoor
3321,0,false,Blood Trapdoor
3322,0,false,Hopseed Trapdoor
3323,0,false,Maple Trapdoor
3324,0,false,Amaranth Trapdoor
3325,0,false,Silverbell Trapdoor
3326,0,false,Tigerwood Trapdoor
3327,0,false,Willow Trapdoor
3328,0,false,Darkwood Trapdoor
3329,0,false,Fusewood Trapdoor
3330,0,false,Eucalyptus Button
3331,0,false,Sakura Button
3332,0,false,Ghostwood Button
3333,0,false,Redwood Button
3334,0,false,Blood Button
3335,0,false,Hopseed Button
3336,0,false,Maple Button
3337,0,false,Silverbell Button
3338,0,false,Amaranth Button
3339,0,false,Tigerwood Button
3340,0,false,Willow Button
3341,0,false,Darkwood Button
3342,0,false,Fusewood Button
3343,0,false,Eucalyptus Fence Gate
3344,0,false,Sakura Fence Gate
3345,0,false,Ghostwood Fence Gate
3346,0,false,Redwood Fence Gate
3347,0,false,Blood Fence Gate
3348,0,false,Hopseed Fence Gate
3349,0,false,Maple Fence Gate
3350,0,false,Silverbell Fence Gate
3351,0,false,Amaranth Fence Gate
3352,0,false,Tigerwood Fence Gate
3353,0,false,Willow Fence Gate
3354,0,false,Darkwood Fence Gate
3355,0,false,Fusewood Fence Gate
3356,0,false,Blaze Rail
3357,0,false,Powered Blaze Rail
3358,0,false,Detector Blaze Rail
3359,0,false,Activator Blaze Rail
3360,0,false,Nether Furnace
3361,0,false,Obelisk
3362,0,false,Soul Glass
3362,1,false,Heat Glass
3363,0,false,tile.nether.hopper.name
3366,0,false,Pressure Plate
3367,0,false,Button
3368,0,false,Lever
3502,0,false,White decorative lamp
3502,1,false,Orange decorative lamp
3502,2,false,Magenta decorative lamp
3502,3,false,Light blue decorative lamp
3502,4,false,Yellow decorative lamp
3502,5,false,Lime decorative lamp
3502,6,false,Pink decorative lamp
3502,7,false,Grey decorative lamp
3502,8,false,Light grey decorative lamp
3502,9,false,Cyan decorative lamp
3502,10,false,Purple decorative lamp
3502,11,false,Blue decorative lamp
3502,12,false,Brown decorative lamp
3502,13,false,Green decorative lamp
3502,14,false,Red decorative lamp
3502,15,false,Black decorative lamp
3815,0,false,tile.mod_SRM.SecretWoodenDoorBlock.name
4063,0,false,Flux Gas
4064,0,false,Flux Goo
4065,0,false,Secret Weighted Plate (heavy)
4066,0,false,Secret PlayerPlate
4067,0,false,Secret Stone Button
4067,1,false,Secret Wood Button
4068,0,false,Secret Lever
4069,0,false,Ghost Block
4070,0,false,tile.mod_SRM.SecretIronDoorBlock.name
4072,0,false,Zipline Anchor
4073,0,false,Rope
4074,0,false,Grappling Hook
4075,0,false,GrHk Rope
4076,0,false,Cleanroom Wall
4076,1,false,Cleanroom Air Filter
4077,0,false,White lamp
4077,1,false,Orange lamp
4077,2,false,Magenta lamp
4077,3,false,Light blue lamp
4077,4,false,Yellow lamp
4077,5,false,Lime lamp
4077,6,false,Pink lamp
4077,7,false,Grey lamp
4077,8,false,Light grey lamp
4077,9,false,Cyan lamp
4077,10,false,Purple lamp
4077,11,false,Blue lamp
4077,12,false,Brown lamp
4077,13,false,Green lamp
4077,14,false,Red lamp
4077,15,false,Black lamp
4078,0,false,White lamp
4078,1,false,Orange lamp
4078,2,false,Magenta lamp
4078,3,false,Light blue lamp
4078,4,false,Yellow lamp
4078,5,false,Lime lamp
4078,6,false,Pink lamp
4078,7,false,Grey lamp
4078,8,false,Light grey lamp
4078,9,false,Cyan lamp
4078,10,false,Purple lamp
4078,11,false,Blue lamp
4078,12,false,Brown lamp
4078,13,false,Green lamp
4078,14,false,Red lamp
4078,15,false,Black lamp
4079,0,false,Redwood Slab
4079,1,false,Fir Wood Slab
4079,2,false,Acacia Wood Slab
4079,3,false,Cypress Slab
4079,4,false,Japanese Maple Slab
4079,5,false,Rainbow Eucalyptus Slab
4079,6,false,Autumn Slab
4079,7,false,Bald Cypress Slab
4080,0,false,Redwood Slab
4080,1,false,Fir Wood Slab
4080,2,false,Acacia Wood Slab
4080,3,false,Cypress Slab
4080,4,false,Japanese Maple Slab
4080,5,false,Rainbow Eucalyptus Slab
4080,6,false,Autumn Slab
4080,7,false,Bald Cypress Slab
4081,0,false,Old Redwood Quarter Log
4081,1,false,Old Fir Quarter Log
4081,2,false,Old Oak Quarter Log
4081,3,false,tile.extrabiomes.log.quarter.3.name
4081,4,false,tile.extrabiomes.log.quarter.4.name
4081,5,false,tile.extrabiomes.log.quarter.5.name
4081,6,false,tile.extrabiomes.log.quarter.6.name
4081,7,false,tile.extrabiomes.log.quarter.7.name
4081,8,false,tile.extrabiomes.log.quarter.8.name
4081,9,false,tile.extrabiomes.log.quarter.9.name
4081,10,false,tile.extrabiomes.log.quarter.10.name
4081,11,false,tile.extrabiomes.log.quarter.11.name
4081,12,false,tile.extrabiomes.log.quarter.12.name
4081,13,false,tile.extrabiomes.log.quarter.13.name
4081,14,false,tile.extrabiomes.log.quarter.14.name
4081,15,false,tile.extrabiomes.log.quarter.15.name
4082,0,false,Old Redwood Quarter Log
4082,1,false,Old Fir Quarter Log
4082,2,false,Old Oak Quarter Log
4082,3,false,tile.extrabiomes.log.quarter.3.name
4082,4,false,tile.extrabiomes.log.quarter.4.name
4082,5,false,tile.extrabiomes.log.quarter.5.name
4082,6,false,tile.extrabiomes.log.quarter.6.name
4082,7,false,tile.extrabiomes.log.quarter.7.name
4082,8,false,tile.extrabiomes.log.quarter.8.name
4082,9,false,tile.extrabiomes.log.quarter.9.name
4082,10,false,tile.extrabiomes.log.quarter.10.name
4082,11,false,tile.extrabiomes.log.quarter.11.name
4082,12,false,tile.extrabiomes.log.quarter.12.name
4082,13,false,tile.extrabiomes.log.quarter.13.name
4082,14,false,tile.extrabiomes.log.quarter.14.name
4082,15,false,tile.extrabiomes.log.quarter.15.name
4083,0,false,Old Redwood Quarter Log
4083,1,false,Old Fir Quarter Log
4083,2,false,Old Oak Quarter Log
4083,3,false,tile.extrabiomes.log.quarter.3.name
4083,4,false,tile.extrabiomes.log.quarter.4.name
4083,5,false,tile.extrabiomes.log.quarter.5.name
4083,6,false,tile.extrabiomes.log.quarter.6.name
4083,7,false,tile.extrabiomes.log.quarter.7.name
4083,8,false,tile.extrabiomes.log.quarter.8.name
4083,9,false,tile.extrabiomes.log.quarter.9.name
4083,10,false,tile.extrabiomes.log.quarter.10.name
4083,11,false,tile.extrabiomes.log.quarter.11.name
4083,12,false,tile.extrabiomes.log.quarter.12.name
4083,13,false,tile.extrabiomes.log.quarter.13.name
4083,14,false,tile.extrabiomes.log.quarter.14.name
4083,15,false,tile.extrabiomes.log.quarter.15.name
4084,0,false,Old Redwood Quarter Log
4084,1,false,Old Fir Quarter Log
4084,2,false,Old Oak Quarter Log
4084,3,false,tile.extrabiomes.log.quarter.3.name
4084,4,false,tile.extrabiomes.log.quarter.4.name
4084,5,false,tile.extrabiomes.log.quarter.5.name
4084,6,false,tile.extrabiomes.log.quarter.6.name
4084,7,false,tile.extrabiomes.log.quarter.7.name
4084,8,false,tile.extrabiomes.log.quarter.8.name
4084,9,false,tile.extrabiomes.log.quarter.9.name
4084,10,false,tile.extrabiomes.log.quarter.10.name
4084,11,false,tile.extrabiomes.log.quarter.11.name
4084,12,false,tile.extrabiomes.log.quarter.12.name
4084,13,false,tile.extrabiomes.log.quarter.13.name
4084,14,false,tile.extrabiomes.log.quarter.14.name
4084,15,false,tile.extrabiomes.log.quarter.15.name
4085,0,false,Cattail
4086,1,false,Hydrangea
4086,2,false,Buttercups
4086,3,false,Lavender
4086,4,false,Tiny Cactus
4086,6,false,Toad Stool
4086,7,false,White Calla Lilies
4087,0,false,Golden Dimensional Door
4088,0,false,Golden Door
4089,0,false,Transient Door
4090,0,false,Unstable Door
4091,0,false,Rift
4092,0,false,Warp Door
4093,0,false,Fabric of Reality
4093,1,false,Ancient Fabric
4094,0,false,Transdimensional Trapdoor
4095,0,false,Dimensional Door
4107,0,false,Secret Iron Door
4108,0,false,Camoflage Paste
4344,0,false,Golden Door
4362,0,false,Secret Wooden Door
4612,0,false,Finder Compass
5926,0,false,Warp Door
5927,0,false,Rift Remover
5928,0,false,Stable Fabric
5929,0,false,Unstable Door
5930,0,false,Dimensional Door
5931,0,false,Rift Signature
5932,0,false,Rift Blade
5933,0,false,Stabilized Rift Signature
5935,0,false,Golden Dimensional Door
5936,0,false,World Thread
6900,0,false,Schematic
8256,100,false,Skeleton
8256,101,false,Zombie
8256,102,false,Pirate
8256,103,false,Specter
8256,104,false,Dwarf
8256,105,false,Shadow
8256,106,false,Goblin green
8256,107,false,Goblin blue
8256,108,false,Pig man
8256,109,false,Enderman
8256,110,false,Monkey
8256,111,false,Triton
8256,112,false,Gremlin
8256,113,false,Golem
8256,114,false,Ogre
8256,115,false,Minotaur
8256,116,false,Mercenary
8256,500,false,Spider
8256,501,false,Monking
8256,502,false,Turtle
8256,503,false,Bull
8256,504,false,Exterminator Prototype
8256,505,false,Pirate Captain
8256,506,false,Walker King
8256,507,false,Necromancer
8256,508,false,Liche
8256,509,false,Pig Mage
8256,510,false,Specter Lord
8256,511,false,Gremlin Shaman
8256,512,false,Minotaur Boss
8256,513,false,Goblin Boss
8256,514,false,Dwarf engineer
8256,515,false,Orc Shaman(WIP)
8256,516,false,???(WIP)
8256,517,false,Dragon
8256,518,false,Nether Dragon(test)
8256,600,false,castles.prop
8256,601,false,iceCave.prop
8256,602,false,jungleCave.prop
8256,603,false,netherCity.prop
8256,604,false,premadeCastles.prop
8256,605,false,premadeCastleSnow.prop
8256,606,false,ship.prop
8256,607,false,slimeCave.prop
8256,608,false,stronghold.prop
8256,609,false,strongholdDesert.prop
8256,610,false,swampTurtleCave.prop
8256,611,false,undergroundDungeon.prop
8256,612,false,underwaterCity.prop
8256,613,false,volcano.prop
8257,0,false,Super Tool!(Creative only)
8258,0,false,Empty capsule
8259,0,false,Staff
8259,1,false,Turtle Scale
8259,2,false,Handle
8260,0,false,Scroll Of Escape
8261,0,false,Golden Feather
8262,0,false,Cursed Bone
8263,0,false,Quiver
8264,0,false,Healing Potion
8265,0,false,Grenade
8265,1,false,Sticky Grenade
8265,2,false,Hand Bomb
8266,0,false,Long Bow
8267,0,false,Hookshoot
8268,0,false,Longshoot
8269,0,false,Manualhook
8270,0,false,Spiderhook
8271,0,false,Revolver
8272,0,false,Bullet
8272,1,false,Bullet
8273,0,false,Bubble Gun
8274,0,false,Fire Staff
8275,0,false,Vampiric Staff
8276,0,false,Wind Staff
8277,0,false,Poison Staff
8278,0,false,Healing Staff
8279,0,false,Spiked Gloves
8280,0,false,Cloud Boots
8281,0,false,King Armor
8282,0,false,Mage Robe
8283,0,false,Lich Robe
8284,0,false,Turtle Helmet
8285,0,false,Turtle Plate
8286,0,false,Turtle Pants
8287,0,false,Turtle Boots
8288,0,false,Ice Bull Helmet
8289,0,false,Dragon Helmet
8290,0,false,Scouter
8291,0,false,End shied
8291,1,false,Nether shied
8291,2,false,Dwarf shied
8291,3,false,Zombie shied
8291,4,false,Wooden shied
8291,5,false,Pirate shied
8291,6,false,Shadows shied
8291,7,false,Round wood shied
8291,8,false,Green shied
8291,9,false,Ensaimada
8291,10,false,Squid shied
8291,11,false,Minotaur shied
8291,12,false,Colorful shied
8291,13,false,Sun shied
8291,14,false,Moon shied
8291,15,false,????
8292,0,false,End banner
8292,1,false,Pigmen banner
8292,2,false,Dwarf banner
8292,3,false,Zombie banner
8292,4,false,Skeleton banner
8292,5,false,Pirate banner
8292,6,false,Shadows banner
8292,7,false,Goblin banner
8292,8,false,Specter banner
8292,9,false,Colorful banner
8292,10,false,Squid banner
8292,11,false,Minotaur banner
8292,13,false,????
8293,0,false,Iron Dagger
8294,0,false,Diamond Dagger
8295,0,false,Iron Spear
8296,0,false,Diamond Spear
8297,0,false,Iron Bigsword
8298,0,false,Diamond Bigsword
8299,0,false,Monking Sword
8300,0,false,Earth Crusher
8301,0,false,Moonlight
8302,0,false,Morning Shine
8303,0,false,Wind Sword
8304,0,false,Walker Sword
8305,0,false,Trickster Dagger
8306,0,false,Ninja Dagger
8307,0,false,Fire Spear
8308,0,false,Gun Spear
8309,0,false,Mecha Golem
8310,0,false,Mercenary Controller
8310,1,false,Mecha-Golem Controller
8311,0,false,Path Marker
8312,0,false,item.Pirate book.name
8313,0,false,Heavy Diamond Helmet
8314,0,false,Heavy Diamond Plate
8315,0,false,Heavy Diamond Pants
8316,0,false,Heavy Diamond Boots
8317,0,false,Heavy Iron Helmet
8318,0,false,Heavy Iron Plate
8319,0,false,Heavy Iron Pants
8320,0,false,Heavy Iron Boots
8321,0,false,Ender Translocator
8956,0,false,Descriptive Book
8957,0,false,Linking book
8958,0,true,Notebook
8959,0,false,Writing Desk
8960,0,false,Page
8962,0,false,Ink Vial
8963,0,false,Unlinked Link Book
9028,0,false,Zebra Record
9029,0,false,Crafted Saddle
9031,0,false,Shark Teeth
9032,0,false,Hay Stack
9033,0,false,Sugar Lump
9034,0,false,item.moc_egg.0.name
9035,0,false,BigCat Claw
9036,0,false,Whip
9039,0,false,Teleport Staff
9040,0,false,Medallion
9041,0,false,Black Kitty Bed
9042,0,false,Litter Box
9043,0,false,Wool Ball
9045,0,false,Pet Food
9046,0,false,Builder Hammer
9047,0,false,Reptile Hide
9048,0,false,Reptile Plate
9049,0,false,Reptile Helmet
9050,0,false,Reptile Legs
9051,0,false,Reptile Boots
9052,0,false,Empty FishBowl
9053,0,false,Full FishBowl
9054,0,false,FishBowl
9055,0,false,FishBowl
9056,0,false,FishBowl
9057,0,false,FishBowl
9058,0,false,FishBowl
9059,0,false,FishBowl
9060,0,false,FishBowl
9061,0,false,FishBowl
9062,0,false,FishBowl
9063,0,false,FishBowl
9064,0,false,Fur
9065,0,false,Omelet
9066,0,false,Turtle Meat
9067,0,false,Turtle Soup
9068,0,false,Nunchaku
9069,0,false,Sai
9070,0,false,Bo
9071,0,false,Katana
9072,0,false,Shark Sword
9073,0,false,Key
9074,0,false,Essence of Darkness
9075,0,false,Essence of Fire
9076,0,true,Bone Amulet
9077,0,true,Bone Amulet
9078,0,true,Ghost Amulet
9079,0,true,Ghost Amulet
9080,0,true,Fairy Amulet
9081,0,true,Fairy Amulet
9082,0,true,Sky Amulet
9083,0,true,Sky Amulet
9084,0,false,Essence of Undead
9085,0,false,Essence of Light
9086,0,false,Fur Plate
9087,0,false,Fur Helmet
9088,0,false,Fur Legs
9089,0,false,Fur Boots
9090,0,false,Heart of Darkness
9091,0,false,Heart of Fire
9092,0,false,Heart of Undead
9093,0,false,Ostrich meat
9094,0,false,Ostrich cooked
9095,0,false,Unicorn Horn
9096,0,true,Fish Net
9098,0,false,Crystal Mount Armor
9100,0,false,Raw Turkey
9101,0,false,Cooked Turkey
9102,0,false,Hide
9103,0,false,Hide Plate
9104,0,false,Hide Helmet
9105,0,false,Hide Legs
9106,0,false,Hide Boots
9107,0,false,Raw Rat
9108,0,false,Cooked Rat
9109,0,false,Rat Burger
9110,0,false,Black Chitin
9111,0,false,Frost Chitin
9112,0,false,Nether Chitin
9113,0,false,Chitin
9114,0,false,Cave Scorpion Sword
9115,0,false,Frost Scorpion Sword
9116,0,false,Nether Scorpion Sword
9117,0,false,Scorpion Sword
9118,0,false,Scorpion Plate
9119,0,false,Scorpion Helmet
9120,0,false,Scorpion Legs
9121,0,false,Scorpion Boots
9122,0,false,Frost Scorpion Plate
9123,0,false,Frost Scorpion Helmet
9124,0,false,Frost Scorpion Legs
9125,0,false,Frost Scorpion Boots
9126,0,false,Cave Scorpion Plate
9127,0,false,Cave Scorpion Helmet
9128,0,false,Cave Scorpion Legs
9129,0,false,Cave Scorpion Boots
9130,0,false,Nether Scorpion Plate
9131,0,false,Nether Scorpion Helmet
9132,0,false,Nether Scorpion Legs
9133,0,false,Nether Scorpion Boots
9134,0,false,Cave Scorpion Sting
9135,0,false,Frost Scorpion Sting
9136,0,false,Nether Scorpion Sting
9137,0,false,Scorpion Sting
9138,0,false,Scroll of Freedom
9139,0,false,Scroll of Sale
9140,0,false,Wood Tusks
9141,0,false,Iron Tusks
9142,0,false,Diamond Tusks
9143,0,false,Elephant Harness
9144,0,false,Chest Set
9145,0,false,Elephant Garment
9146,0,false,Elephant Howdah
9147,0,false,Mammoth Platform
9148,0,false,Crab meat
9149,0,false,Crab cooked
9150,0,false,Silver Skeleton Sword
9151,0,false,Wyvern Portal Staff
9152,0,false,Scroll of Reset Owner
9153,0,true,Pet Amulet
9256,0,false,Bubbling Potion
9256,2,false,Slowfall Potion
9256,3,false,Cleansing Potion
9256,4,false,Curse Potion
9256,5,false,Thorn Potion
9256,6,false,Jump Boost Potion
9256,7,false,Haste Potion
9256,8,false,Fatique Potion
9256,9,false,Resistance Potion
9256,10,false,Water Breathing Potion
9256,11,false,Blindness Potion
9256,18,false,Slowfall Potion I
9256,19,false,Cleansing Potion I
9256,20,false,Curse Potion I
9256,21,false,Thorn Potion I
9256,22,false,Jump Boost Potion I
9256,23,false,Haste Potion I
9256,24,false,Fatique Potion I
9256,25,false,Resistance Potion I
9256,26,false,Water Breathing Potion I
9256,27,false,Blindness Potion I
9256,34,false,Slowfall Potion II
9256,35,false,Cleansing Potion II
9256,36,false,Curse Potion II
9256,37,false,Thorn Potion II
9256,38,false,Jump Boost Potion II
9256,39,false,Haste Potion II
9256,40,false,Fatique Potion II
9256,41,false,Resistance Potion II
9256,42,false,Water Breathing Potion II
9256,43,false,Blindness Potion II
9256,50,false,Slowfall Potion III
9256,51,false,Cleansing Potion III
9256,52,false,Curse Potion III
9256,53,false,Thorn Potion III
9256,54,false,Jump Boost Potion III
9256,55,false,Haste Potion III
9256,56,false,Fatique Potion III
9256,57,false,Resistance Potion III
9256,58,false,Water Breathing Potion III
9256,59,false,Blindness Potion III
9256,66,false,Thickened Slowfall Potion
9256,67,false,Thickened Cleansing Potion
9256,68,false,Thickened Curse Potion
9256,69,false,Thickened Thorn Potion
9256,70,false,Thickened Jump Boost Potion
9256,71,false,Thickened Haste Potion
9256,72,false,Thickened Fatique Potion
9256,73,false,Thickened Resistance Potion
9256,82,false,Thickened Slowfall Potion I
9256,83,false,Thickened Cleansing Potion I
9256,84,false,Thickened Curse Potion I
9256,85,false,Thickened Thorn Potion I
9256,86,false,Thickened Jump Boost Potion I
9256,87,false,Thickened Haste Potion I
9256,88,false,Thickened Fatique Potion I
9256,89,false,Thickened Resistance Potion I
9256,98,false,Thickened Slowfall Potion II
9256,99,false,Thickened Cleansing Potion II
9256,100,false,Thickened Curse Potion II
9256,101,false,Thickened Thorn Potion II
9256,102,false,Thickened Jump Boost Potion II
9256,103,false,Thickened Haste Potion II
9256,104,false,Thickened Fatique Potion II
9256,105,false,Thickened Resistance Potion II
9256,114,false,Thickened Slowfall Potion III
9256,115,false,Thickened Cleansing Potion III
9256,116,false,Thickened Curse Potion III
9256,117,false,Thickened Thorn Potion III
9256,118,false,Thickened Jump Boost Potion III
9256,119,false,Thickened Haste Potion III
9256,120,false,Thickened Fatique Potion III
9256,121,false,Thickened Resistance Potion III
9256,130,false,Strengthened Slowfall Potion
9256,131,false,Strengthened Cleansing Potion
9256,132,false,Strengthened Curse Potion
9256,133,false,Strengthened Thorn Potion
9256,134,false,Strengthened Jump Boost Potion
9256,135,false,Strengthened Haste Potion
9256,136,false,Strengthened Fatique Potion
9256,137,false,Strengthened Resistance Potion
9256,146,false,Strengthened Slowfall Potion I
9256,147,false,Strengthened Cleansing Potion I
9256,148,false,Strengthened Curse Potion I
9256,149,false,Strengthened Thorn Potion I
9256,150,false,Strengthened Jump Boost Potion I
9256,151,false,Strengthened Haste Potion I
9256,152,false,Strengthened Fatique Potion I
9256,153,false,Strengthened Resistance Potion I
9256,162,false,Strengthened Slowfall Potion II
9256,163,false,Strengthened Cleansing Potion II
9256,164,false,Strengthened Curse Potion II
9256,165,false,Strengthened Thorn Potion II
9256,166,false,Strengthened Jump Boost Potion II
9256,167,false,Strengthened Haste Potion II
9256,168,false,Strengthened Fatique Potion II
9256,169,false,Strengthened Resistance Potion II
9256,178,false,Strengthened Slowfall Potion III
9256,179,false,Strengthened Cleansing Potion III
9256,180,false,Strengthened Curse Potion III
9256,181,false,Strengthened Thorn Potion III
9256,182,false,Strengthened Jump Boost Potion III
9256,183,false,Strengthened Haste Potion III
9256,184,false,Strengthened Fatique Potion III
9256,185,false,Strengthened Resistance Potion III
9256,194,false,Fortified Slowfall Potion
9256,195,false,Fortified Cleansing Potion
9256,196,false,Fortified Curse Potion
9256,197,false,Fortified Thorn Potion
9256,198,false,Fortified Jump Boost Potion
9256,199,false,Fortified Haste Potion
9256,200,false,Fortified Fatique Potion
9256,201,false,Fortified Resistance Potion
9256,210,false,Fortified Slowfall Potion I
9256,211,false,Fortified Cleansing Potion I
9256,212,false,Fortified Curse Potion I
9256,213,false,Fortified Thorn Potion I
9256,214,false,Fortified Jump Boost Potion I
9256,215,false,Fortified Haste Potion I
9256,216,false,Fortified Fatique Potion I
9256,217,false,Fortified Resistance Potion I
9256,226,false,Fortified Slowfall Potion II
9256,227,false,Fortified Cleansing Potion II
9256,228,false,Fortified Curse Potion II
9256,229,false,Fortified Thorn Potion II
9256,230,false,Fortified Jump Boost Potion II
9256,231,false,Fortified Haste Potion II
9256,232,false,Fortified Fatique Potion II
9256,233,false,Fortified Resistance Potion II
9256,242,false,Fortified Slowfall Potion III
9256,243,false,Fortified Cleansing Potion III
9256,244,false,Fortified Curse Potion III
9256,245,false,Fortified Thorn Potion III
9256,246,false,Fortified Jump Boost Potion III
9256,247,false,Fortified Haste Potion III
9256,248,false,Fortified Fatique Potion III
9256,249,false,Fortified Resistance Potion III
9256,258,false,Extended Slowfall Potion
9256,259,false,Extended Cleansing Potion
9256,260,false,Extended Curse Potion
9256,261,false,Extended Thorn Potion
9256,262,false,Extended Jump Boost Potion
9256,263,false,Extended Haste Potion
9256,264,false,Extended Fatique Potion
9256,265,false,Extended Resistance Potion
9256,266,false,Extended Water Breathing Potion
9256,267,false,Extended Blindness Potion
9256,274,false,Extended Slowfall Potion I
9256,275,false,Extended Cleansing Potion I
9256,276,false,Extended Curse Potion I
9256,277,false,Extended Thorn Potion I
9256,278,false,Extended Jump Boost Potion I
9256,279,false,Extended Haste Potion I
9256,280,false,Extended Fatique Potion I
9256,281,false,Extended Resistance Potion I
9256,282,false,Extended Water Breathing Potion I
9256,283,false,Extended Blindness Potion I
9256,290,false,Extended Slowfall Potion II
9256,291,false,Extended Cleansing Potion II
9256,292,false,Extended Curse Potion II
9256,293,false,Extended Thorn Potion II
